uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
34912,P29,P29_01,peel onion,00:05:14.53,00:05:15.38,18871,18922,peel,16,onion,13,['onion'],[13]
34913,P29,P29_01,throw away onion peeling,00:05:15.81,00:05:16.85,18948,19011,throw,8,peeling:onion,68,['peeling:onion'],[68]
34914,P29,P29_01,chopping onion,00:05:16.64,00:05:18.47,18998,19108,chop,5,onion,13,['onion'],[13]
34915,P29,P29_01,put salt on onion in pan,00:05:16.68,00:05:19.61,19000,19176,put,1,salt,31,"['salt', 'onion', 'pan']","[31, 13, 1]"
34916,P29,P29_01,chop onion,00:05:19.20,00:05:21.81,19152,19308,chop,5,onion,13,['onion'],[13]
34917,P29,P29_01,pick up pepper,00:05:21.17,00:05:22.04,19270,19322,pick-up,0,pepper,46,['pepper'],[46]
34918,P29,P29_01,chop onion,00:05:21.29,00:05:23.64,19277,19418,chop,5,onion,13,['onion'],[13]
34919,P29,P29_01,put pepper on onion in pan,00:05:22.35,00:05:30.81,19341,19848,put,1,pepper,46,"['pepper', 'onion', 'pan']","[46, 13, 1]"
34920,P29,P29_01,put onion in pan,00:05:23.07,00:05:23.96,19384,19437,put,1,onion,13,"['onion', 'pan']","[13, 1]"
34922,P29,P29_01,chop onion,00:05:27.64,00:05:28.65,19658,19719,chop,5,onion,13,['onion'],[13]
34923,P29,P29_01,pick up oil,00:05:34.63,00:05:36.21,20077,20172,pick-up,0,oil,24,['oil'],[24]
34924,P29,P29_01,pour oil on onion in pan,00:05:36.73,00:05:39.52,20203,20371,pour,7,oil,24,"['oil', 'onion', 'pan']","[24, 13, 1]"
34925,P29,P29_01,chop onion,00:05:37.56,00:05:38.77,20253,20326,chop,5,onion,13,['onion'],[13]
34926,P29,P29_01,chop onion,00:05:41.67,00:05:42.18,20500,20530,chop,5,onion,13,['onion'],[13]
34927,P29,P29_01,pick up onion,00:05:41.81,00:05:42.34,20508,20540,pick-up,0,onion,13,['onion'],[13]
34928,P29,P29_01,turn on hob,00:05:42.12,00:05:44.90,20527,20694,turn-on,12,hob,47,['hob'],[47]
34929,P29,P29_01,throw onion in pan,00:05:42.44,00:05:43.21,20546,20592,throw,8,onion,13,"['onion', 'pan']","[13, 1]"
34930,P29,P29_01,ignite hob,00:05:44.47,00:05:49.67,20668,20980,ignite,12,hob,47,['hob'],[47]
34931,P29,P29_01,pick up lid,00:05:49.60,00:05:50.92,20976,21055,pick-up,0,lid,11,['lid'],[11]
34932,P29,P29_01,put down lid,00:05:50.85,00:05:52.66,21051,21159,put-down,1,lid,11,['lid'],[11]
34933,P29,P29_01,chop garlic,00:06:14.00,00:06:18.52,22440,22711,chop,5,garlic,45,['garlic'],[45]
34934,P29,P29_01,peel garlic,00:06:15.05,00:06:15.74,22503,22544,peel,16,garlic,45,['garlic'],[45]
34935,P29,P29_01,peel garlic,00:06:17.55,00:06:18.26,22653,22695,peel,16,garlic,45,['garlic'],[45]
34936,P29,P29_01,pick up garlic,00:06:18.63,00:06:21.89,22717,22913,pick-up,0,garlic,45,['garlic'],[45]
34937,P29,P29_01,chop garlic,00:06:19.38,00:06:20.15,22762,22809,chop,5,garlic,45,['garlic'],[45]
34938,P29,P29_01,chop garlic,00:06:21.37,00:06:22.15,22882,22929,chop,5,garlic,45,['garlic'],[45]
34939,P29,P29_01,chop garlic,00:06:23.16,00:06:23.82,22989,23029,chop,5,garlic,45,['garlic'],[45]
34940,P29,P29_01,put garlic in pan,00:06:23.39,00:06:24.90,23003,23094,put,1,garlic,45,"['garlic', 'pan']","[45, 1]"
34941,P29,P29_01,chop garlic,00:06:25.10,00:06:25.78,23106,23146,chop,5,garlic,45,['garlic'],[45]
34942,P29,P29_01,throw away garlic,00:06:25.65,00:06:29.81,23139,23388,throw,8,garlic,45,['garlic'],[45]
34943,P29,P29_01,peel garlic,00:06:54.00,00:07:01.27,24840,25276,peel,16,garlic,45,['garlic'],[45]
34944,P29,P29_01,peel garlic,00:06:54.12,00:06:57.59,24847,25055,peel,16,garlic,45,['garlic'],[45]
34945,P29,P29_01,pick up garlic,00:06:54.34,00:06:55.96,24860,24957,pick-up,0,garlic,45,['garlic'],[45]
34946,P29,P29_01,finding garlic,00:06:55.38,00:06:56.07,24922,24964,find,38,garlic,45,['garlic'],[45]
34947,P29,P29_01,pick up garlic,00:06:56.78,00:06:57.52,25006,25051,pick-up,0,garlic,45,['garlic'],[45]
34948,P29,P29_01,finding garlic,00:06:58.42,00:06:59.91,25105,25194,find,38,garlic,45,['garlic'],[45]
34949,P29,P29_01,chop garlic,00:07:01.37,00:07:06.95,25282,25617,chop,5,garlic,45,['garlic'],[45]
34950,P29,P29_01,chop garlic,00:07:03.21,00:07:12.62,25392,25957,chop,5,garlic,45,['garlic'],[45]
34951,P29,P29_01,chop garlic,00:07:07.63,00:07:08.43,25657,25705,chop,5,garlic,45,['garlic'],[45]
34952,P29,P29_01,chop garlic,00:07:09.03,00:07:12.57,25741,25954,chop,5,garlic,45,['garlic'],[45]
34953,P29,P29_01,pick up garlic,00:07:38.70,00:07:39.49,27522,27569,pick-up,0,garlic,45,['garlic'],[45]
34954,P29,P29_01,put garlic in pan,00:07:40.38,00:07:41.25,27622,27675,put,1,garlic,45,"['garlic', 'pan']","[45, 1]"
34955,P29,P29_01,stir onions,00:07:40.74,00:07:41.72,27644,27703,stir,6,onion,13,['onion'],[13]
34956,P29,P29_01,stir onions,00:07:42.26,00:07:43.06,27735,27783,stir,6,onion,13,['onion'],[13]
34957,P29,P29_01,stir onions,00:07:43.76,00:07:44.47,27825,27868,stir,6,onion,13,['onion'],[13]
34958,P29,P29_01,stir onions,00:07:45.02,00:07:45.59,27901,27935,stir,6,onion,13,['onion'],[13]
34959,P29,P29_01,get red wine vinegar from shelf,00:07:51.15,00:07:51.84,28269,28310,get,0,vinegar:wine,162,"['vinegar:wine', 'shelf']","[162, 150]"
34960,P29,P29_01,pour red wine vinegar in pan,00:07:54.97,00:07:56.64,28498,28598,pour,7,wine:red,216,"['wine:red', 'vinegar:wine', 'pan']","[216, 162, 1]"
34961,P29,P29_01,pick up spatula,00:08:17.46,00:08:18.07,29847,29884,pick-up,0,spatula,22,['spatula'],[22]
34962,P29,P29_01,stir onion,00:08:18.80,00:08:19.55,29928,29973,stir,6,onion,13,['onion'],[13]
34963,P29,P29_01,pick up raisins,00:08:38.00,00:08:38.80,31080,31127,pick-up,0,raisin,171,['raisin'],[171]
34964,P29,P29_01,open cupboard,00:08:42.00,00:08:43.82,31320,31429,open,2,cupboard,8,['cupboard'],[8]
34965,P29,P29_01,pick up stock,00:08:42.98,00:08:43.81,31378,31428,pick-up,0,stock,111,['stock'],[111]
34966,P29,P29_01,put down stock,00:08:46.90,00:08:47.79,31614,31667,put-down,1,stock,111,['stock'],[111]
34967,P29,P29_01,close cupboard,00:08:47.89,00:08:49.96,31673,31797,close,3,cupboard,8,['cupboard'],[8]
34968,P29,P29_01,adjust heat on oven,00:08:52.47,00:08:54.31,31948,32058,adjust,17,heat,106,"['heat', 'oven']","[106, 56]"
34969,P29,P29_01,open stock cube,00:08:56.39,00:09:02.49,32183,32549,open,2,cube:stock,111,['cube:stock'],[111]
34970,P29,P29_01,open stock cube,00:09:02.59,00:09:24.24,32555,33854,open,2,cube:stock,111,['cube:stock'],[111]
34971,P29,P29_01,stir onions,00:09:35.80,00:09:43.49,34548,35009,stir,6,onion,13,['onion'],[13]
34972,P29,P29_01,stir onions,00:09:36.09,00:09:43.59,34565,35015,stir,6,onion,13,['onion'],[13]
34973,P29,P29_01,stir onion,00:09:36.36,00:09:37.13,34581,34627,stir,6,onion,13,['onion'],[13]
34974,P29,P29_01,stir onion,00:09:37.70,00:09:38.59,34662,34715,stir,6,onion,13,['onion'],[13]
34975,P29,P29_01,put down spatula,00:09:43.23,00:09:45.19,34993,35111,put-down,1,spatula,22,['spatula'],[22]
34976,P29,P29_01,pick up sausages,00:09:45.46,00:09:47.20,35127,35232,pick-up,0,sausage,84,['sausage'],[84]
34977,P29,P29_01,throw away garlic,00:09:46.32,00:09:47.92,35179,35275,throw,8,garlic,45,['garlic'],[45]
34978,P29,P29_01,pick up spatula,00:09:50.19,00:09:53.70,35411,35622,pick-up,0,spatula,22,['spatula'],[22]
34979,P29,P29_01,open stock cube,00:09:50.96,00:09:58.54,35457,35912,open,2,cube:stock,111,['cube:stock'],[111]
34980,P29,P29_01,crush stock cube,00:10:04.28,00:10:08.09,36256,36485,crush,37,cube:stock,111,['cube:stock'],[111]
34981,P29,P29_01,crush stock cube,00:10:08.19,00:10:17.79,36491,37067,crush,37,cube:stock,111,['cube:stock'],[111]
34982,P29,P29_01,put down stock cube,00:10:17.89,00:10:19.30,37073,37158,put-down,1,cube:stock,111,['cube:stock'],[111]
34983,P29,P29_01,throw away packaging,00:10:18.59,00:10:20.55,37115,37233,throw,8,packaging,77,['packaging'],[77]
34984,P29,P29_01,slice open sausage packet,00:10:23.54,00:10:25.86,37412,37551,slice,5,sausage:open,84,"['sausage:open', 'packet:sausage']","[84, 77]"
34985,P29,P29_01,remove film from sausage packet,00:10:25.74,00:10:33.65,37544,38019,remove,10,film,91,"['film', 'packet:sausage']","[91, 77]"
34986,P29,P29_01,remove sausage from packet,00:10:35.12,00:10:36.73,38107,38203,remove,10,sausage,84,"['sausage', 'packet']","[84, 77]"
34987,P29,P29_01,slice sausage,00:10:36.83,00:10:40.75,38209,38445,slice,5,sausage,84,['sausage'],[84]
34988,P29,P29_01,peel sausage,00:10:40.24,00:10:48.92,38414,38935,peel,16,sausage,84,['sausage'],[84]
34989,P29,P29_01,peel sausage,00:10:43.14,00:10:57.37,38588,39442,peel,16,sausage,84,['sausage'],[84]
34990,P29,P29_01,peel sausage,00:10:49.00,00:10:55.27,38940,39316,peel,16,sausage,84,['sausage'],[84]
34991,P29,P29_01,put sausage on chopping board,00:10:50.95,00:10:52.85,39057,39171,put,1,sausage,84,"['sausage', 'board:chopping']","[84, 19]"
34992,P29,P29_01,peel sausage,00:10:56.43,00:10:57.49,39385,39449,peel,16,sausage,84,['sausage'],[84]
34993,P29,P29_01,throw away skin,00:10:57.65,00:10:58.97,39459,39538,throw,8,skin,68,['skin'],[68]
34994,P29,P29_01,pick up sausage,00:11:00.26,00:11:03.53,39615,39811,pick-up,0,sausage,84,['sausage'],[84]
34995,P29,P29_01,pick up sausage,00:11:01.10,00:11:03.36,39666,39801,pick-up,0,sausage,84,['sausage'],[84]
34996,P29,P29_01,slice sausage,00:11:03.33,00:11:06.40,39799,39984,slice,5,sausage,84,['sausage'],[84]
34997,P29,P29_01,slice sausage,00:11:03.63,00:11:06.08,39817,39964,slice,5,sausage,84,['sausage'],[84]
34998,P29,P29_01,peel sausage,00:11:06.22,00:11:14.05,39973,40443,peel,16,sausage,84,['sausage'],[84]
34999,P29,P29_01,peel sausage,00:11:12.06,00:11:15.94,40323,40556,peel,16,sausage,84,['sausage'],[84]
35000,P29,P29_01,squeeze sausage,00:11:16.31,00:11:16.89,40578,40613,squeeze,21,sausage,84,['sausage'],[84]
35001,P29,P29_01,throw away skin,00:11:19.65,00:11:20.94,40779,40856,throw,8,skin,68,['skin'],[68]
35002,P29,P29_01,pick up sausage,00:11:21.92,00:11:22.56,40915,40953,pick-up,0,sausage,84,['sausage'],[84]
35003,P29,P29_01,slice sausage,00:11:27.73,00:11:30.28,41263,41416,slice,5,sausage,84,['sausage'],[84]
35004,P29,P29_01,peel sausage,00:11:30.75,00:11:33.15,41445,41589,peel,16,sausage,84,['sausage'],[84]
35005,P29,P29_01,throw sausage in pan,00:11:34.09,00:11:34.75,41645,41685,throw,8,sausage,84,"['sausage', 'pan']","[84, 1]"
35006,P29,P29_01,peel sausage,00:11:37.12,00:11:37.87,41827,41872,peel,16,sausage,84,['sausage'],[84]
35007,P29,P29_01,throw sausage in pan,00:11:41.16,00:11:43.55,42069,42213,throw,8,sausage,84,"['sausage', 'pan']","[84, 1]"
35008,P29,P29_01,throw away skin,00:11:48.02,00:11:49.35,42481,42561,throw,8,skin,68,['skin'],[68]
35009,P29,P29_01,pick up sausage,00:11:51.28,00:11:53.03,42676,42781,pick-up,0,sausage,84,['sausage'],[84]
35010,P29,P29_01,put sausage in pan,00:11:53.85,00:11:55.67,42831,42940,put,1,sausage,84,"['sausage', 'pan']","[84, 1]"
35011,P29,P29_01,squeeze sausage into pan,00:11:54.87,00:11:57.47,42892,43048,squeeze,21,sausage,84,"['sausage', 'pan']","[84, 1]"
35012,P29,P29_01,pick up sausage,00:12:00.34,00:12:01.61,43220,43296,pick-up,0,sausage,84,['sausage'],[84]
35013,P29,P29_01,squeeze sausage into pan,00:12:01.61,00:12:05.72,43296,43543,squeeze,21,sausage,84,"['sausage', 'pan']","[84, 1]"
35014,P29,P29_01,squeeze sausage into pan,00:12:03.64,00:12:04.86,43418,43491,squeeze,21,sausage,84,"['sausage', 'pan']","[84, 1]"
35015,P29,P29_01,throw away skin,00:12:05.81,00:12:07.34,43548,43640,throw,8,skin,68,['skin'],[68]
35016,P29,P29_01,pick up sausage,00:12:07.65,00:12:09.74,43659,43784,pick-up,0,sausage,84,['sausage'],[84]
35017,P29,P29_01,slice sausage,00:12:11.16,00:12:12.15,43869,43929,slice,5,sausage,84,['sausage'],[84]
35018,P29,P29_01,slice sausage,00:12:15.09,00:12:15.74,44105,44144,slice,5,sausage,84,['sausage'],[84]
35019,P29,P29_01,peel sausage,00:12:17.76,00:12:19.16,44265,44349,peel,16,sausage,84,['sausage'],[84]
35020,P29,P29_01,wash hands,00:12:21.21,00:12:23.18,44472,44590,wash,4,hand,12,['hand'],[12]
35021,P29,P29_01,peel sausage,00:12:21.36,00:12:21.96,44481,44517,peel,16,sausage,84,['sausage'],[84]
35022,P29,P29_01,throw away skin,00:12:26.04,00:12:26.88,44762,44812,throw,8,skin,68,['skin'],[68]
35023,P29,P29_01,pick up soap,00:12:36.15,00:12:36.99,45369,45419,pick-up,0,soap,98,['soap'],[98]
35024,P29,P29_01,put soap on hand,00:12:37.83,00:12:38.85,45469,45531,put,1,soap,98,"['soap', 'hand']","[98, 12]"
35025,P29,P29_01,rub hands,00:12:39.74,00:12:41.49,45584,45689,rub,76,hand,12,['hand'],[12]
35026,P29,P29_01,rub hands,00:12:42.54,00:12:43.50,45752,45810,rub,76,hand,12,['hand'],[12]
35027,P29,P29_01,turn off tap,00:12:44.34,00:12:45.17,45860,45910,turn-off,15,tap,3,['tap'],[3]
35028,P29,P29_01,pick up towel,00:12:45.91,00:12:46.71,45954,46002,pick-up,0,towel,65,['towel'],[65]
35029,P29,P29_01,dry hands,00:12:47.83,00:12:49.01,46069,46140,dry,11,hand,12,['hand'],[12]
35030,P29,P29_01,chop sausage with spatula,00:12:50.63,00:12:51.40,46237,46284,chop,5,sausage,84,"['sausage', 'spatula']","[84, 22]"
35031,P29,P29_01,stir sausage,00:12:52.62,00:12:53.33,46357,46399,stir,6,sausage,84,['sausage'],[84]
35032,P29,P29_01,slice sausage with spatula,00:12:55.04,00:12:55.92,46502,46555,slice,5,sausage,84,"['sausage', 'spatula']","[84, 22]"
35033,P29,P29_01,pick up curry powder,00:13:14.83,00:13:15.69,47689,47741,pick-up,0,powder:curry,155,['powder:curry'],[155]
35034,P29,P29_01,slice sausage with spatula,00:13:15.23,00:13:17.93,47713,47875,slice,5,sausage,84,"['sausage', 'spatula']","[84, 22]"
35035,P29,P29_01,open fridge,00:13:17.24,00:13:18.61,47834,47916,open,2,fridge,10,['fridge'],[10]
35036,P29,P29_01,pick up chilli,00:13:18.51,00:13:20.49,47910,48029,pick-up,0,chilli,101,['chilli'],[101]
35037,P29,P29_01,take chilli out the packet,00:13:20.59,00:13:23.26,48035,48195,take,0,packet,77,['packet'],[77]
35038,P29,P29_01,pour curry powder in pan,00:13:23.44,00:13:24.59,48206,48275,pour,7,powder:curry,155,"['powder:curry', 'pan']","[155, 1]"
35039,P29,P29_01,put packet back in fridge,00:13:24.13,00:13:25.36,48247,48321,put,1,packet,77,"['packet', 'fridge']","[77, 10]"
35040,P29,P29_01,pour curry powder in pan,00:13:25.93,00:13:27.18,48355,48430,pour,7,powder:curry,155,"['powder:curry', 'pan']","[155, 1]"
35041,P29,P29_01,stir pan contents,00:13:27.18,00:13:35.68,48430,48940,stir,6,content:pan,167,['content:pan'],[167]
35042,P29,P29_01,stir,00:13:35.78,00:13:55.94,48946,50156,stir,6,content:pan,167,['content:pan'],[167]
35043,P29,P29_01,stirring pan,00:14:03.02,00:14:03.78,50581,50626,stir,6,pan,1,['pan'],[1]
35044,P29,P29_01,rinsing fingers,00:14:03.25,00:14:05.68,50595,50740,rinse,4,finger,236,['finger'],[236]
35045,P29,P29_01,drying hands,00:14:06.47,00:14:09.60,50788,50976,dry,11,hand,12,['hand'],[12]
35046,P29,P29_01,pick up knife,00:14:10.95,00:14:11.92,51057,51115,pick-up,0,knife,5,['knife'],[5]
35047,P29,P29_01,stirring pan,00:14:11.86,00:14:13.02,51111,51181,stir,6,pan,1,['pan'],[1]
35048,P29,P29_01,chop chilli,00:14:12.02,00:14:17.24,51121,51434,chop,5,chilli,101,['chilli'],[101]
35049,P29,P29_01,stirring pan,00:14:15.36,00:14:18.75,51321,51525,stir,6,pan,1,['pan'],[1]
35050,P29,P29_01,chop chilli,00:14:17.34,00:14:22.13,51440,51727,chop,5,chilli,101,['chilli'],[101]
35051,P29,P29_01,chop chilli,00:14:22.23,00:14:32.38,51733,52342,chop,5,chilli,101,['chilli'],[101]
35052,P29,P29_01,put in pan,00:14:39.00,00:14:39.81,52740,52788,put-in,22,pan,1,['pan'],[1]
35053,P29,P29_01,mixing ingredients,00:14:39.80,00:14:40.94,52788,52856,mix,6,ingredient,143,['ingredient'],[143]
35054,P29,P29_01,put chilli in pan,00:14:39.91,00:14:40.49,52794,52829,put,1,pan,1,['pan'],[1]
35055,P29,P29_01,stir,00:14:40.59,00:14:42.23,52835,52933,stir,6,pan,1,['pan'],[1]
35056,P29,P29_01,stir ingredients,00:14:42.33,00:14:44.33,52939,53059,stir,6,ingredient,143,['ingredient'],[143]
35057,P29,P29_01,stir ingredients,00:14:44.43,00:14:46.40,53065,53184,stir,6,ingredient,143,['ingredient'],[143]
35058,P29,P29_01,chop chilli,00:14:50.54,00:14:51.71,53432,53502,chop,5,chilli,101,['chilli'],[101]
35059,P29,P29_01,chop chilli,00:14:52.70,00:14:53.54,53562,53612,chop,5,chilli,101,['chilli'],[101]
35060,P29,P29_01,chop chilli,00:14:54.28,00:14:55.37,53656,53722,chop,5,chilli,101,['chilli'],[101]
35061,P29,P29_01,chop chilli,00:14:56.51,00:14:57.36,53790,53841,chop,5,chilli,101,['chilli'],[101]
35062,P29,P29_01,pick up chilli,00:14:59.26,00:15:00.56,53955,54033,pick-up,0,chilli,101,['chilli'],[101]
35063,P29,P29_01,pour rice into mug,00:15:09.00,00:15:15.30,54540,54918,pour,7,rice,44,['rice'],[44]
35064,P29,P29_01,open cupboard,00:15:11.70,00:15:19.43,54702,55165,open,2,cupboard,8,['cupboard'],[8]
35065,P29,P29_01,pour rice into mug,00:15:15.40,00:15:16.87,54924,55012,pour,7,rice,44,['rice'],[44]
35066,P29,P29_01,pour rice into mug,00:15:16.72,00:15:19.80,55003,55188,pour,7,rice,44,['rice'],[44]
35067,P29,P29_01,put down rice,00:15:21.14,00:15:22.20,55268,55332,put-down,1,rice,44,['rice'],[44]
35068,P29,P29_01,move wine glasses,00:15:23.29,00:15:25.21,55397,55512,move,9,glass:wine,16,['glass:wine'],[16]
35069,P29,P29_01,pick up mug,00:15:25.85,00:15:26.46,55551,55587,pick-up,0,mug,23,['mug'],[23]
35070,P29,P29_01,close cupboard,00:15:27.29,00:15:29.73,55637,55783,close,3,cupboard,8,['cupboard'],[8]
35071,P29,P29_01,close cupboard,00:15:30.45,00:15:32.86,55827,55971,close,3,cupboard,8,['cupboard'],[8]
35072,P29,P29_01,pick up rice,00:15:33.33,00:15:34.28,55999,56056,pick-up,0,rice,44,['rice'],[44]
35073,P29,P29_01,put down mug,00:15:34.70,00:15:36.37,56082,56182,put-down,1,mug,23,['mug'],[23]
35074,P29,P29_01,stir ingredients,00:15:43.63,00:15:55.96,56617,57357,stir,6,ingredient,143,['ingredient'],[143]
35075,P29,P29_01,stir ingredients,00:15:52.55,00:15:53.74,57153,57224,stir,6,ingredient,143,['ingredient'],[143]
35076,P29,P29_01,pick up mug,00:15:56.98,00:15:58.22,57418,57493,pick-up,0,mug,23,['mug'],[23]
35077,P29,P29_01,turn on tap,00:15:58.95,00:16:00.03,57537,57601,turn-on,12,tap,3,['tap'],[3]
35078,P29,P29_01,pick up mug,00:15:59.07,00:16:00.43,57544,57625,pick-up,0,mug,23,['mug'],[23]
35079,P29,P29_01,shake mug,00:16:01.58,00:16:03.94,57694,57836,shake,14,mug,23,['mug'],[23]
35080,P29,P29_01,turn off tap,00:16:02.37,00:16:03.42,57742,57805,turn-off,15,tap,3,['tap'],[3]
35081,P29,P29_01,turn down heat on oven,00:16:13.70,00:16:15.77,58422,58546,turn-down,65,heat,106,"['heat', 'oven']","[106, 56]"
35082,P29,P29_01,pour mug over pan,00:16:32.04,00:16:45.36,59522,60321,pour,7,mug,23,"['mug', 'pan']","[23, 1]"
35083,P29,P29_01,pour rice into pan,00:16:32.79,00:16:34.25,59567,59655,pour,7,rice,44,"['rice', 'pan']","[44, 1]"
35084,P29,P29_01,turn up heat on oven,00:16:48.63,00:16:49.66,60517,60579,turn-up,71,heat,106,"['heat', 'oven']","[106, 56]"
35085,P29,P29_01,throw away chilli,00:16:50.42,00:16:53.88,60625,60832,throw,8,chilli,101,['chilli'],[101]
35086,P29,P29_01,throw away packaging,00:16:58.94,00:17:00.59,61136,61235,throw,8,packaging,77,['packaging'],[77]
35087,P29,P29_01,open stock cube,00:17:00.69,00:17:03.70,61241,61422,open,2,cube:stock,111,['cube:stock'],[111]
35088,P29,P29_01,put down foil,00:17:03.80,00:17:08.27,61428,61696,put-down,1,foil,141,['foil'],[141]
35089,P29,P29_01,stir pan ingredients,00:17:05.35,00:17:07.43,61520,61645,stir,6,ingredient:pan,143,['ingredient:pan'],[143]
35090,P29,P29_01,pour stock into pan,00:17:15.03,00:17:16.52,62101,62191,pour,7,stock,111,"['stock', 'pan']","[111, 1]"
35091,P29,P29_01,stir pan ingredients,00:17:16.52,00:17:27.90,62191,62874,stir,6,ingredient:pan,143,['ingredient:pan'],[143]
35092,P29,P29_01,throw foil away,00:17:16.62,00:17:27.09,62197,62825,throw,8,foil,141,['foil'],[141]
35093,P29,P29_01,chop green beans,00:17:21.69,00:17:26.21,62501,62772,chop,5,bean:green,138,['bean:green'],[138]
35094,P29,P29_01,pick up knife,00:17:22.84,00:17:23.48,62570,62608,pick-up,0,knife,5,['knife'],[5]
35095,P29,P29_01,open green bean packing,00:17:24.25,00:17:25.47,62655,62728,open,2,bean:green,138,"['bean:green', 'packing:bean']","[138, 138]"
35096,P29,P29_01,remove green bean from packaging,00:17:26.12,00:17:28.76,62767,62925,remove,10,bean:green,138,"['bean:green', 'packaging']","[138, 77]"
35097,P29,P29_01,chop green beans,00:17:28.05,00:17:29.93,62883,62995,chop,5,bean:green,138,['bean:green'],[138]
35098,P29,P29_01,throw away green bean packaging,00:17:29.93,00:17:31.03,62995,63061,throw,8,bean:green,138,"['bean:green', 'packaging:bean']","[138, 77]"
35099,P29,P29_01,snap green beans,00:17:44.57,00:17:46.90,63874,64014,snap,31,bean:green,138,['bean:green'],[138]
35100,P29,P29_01,throw green bean in pan,00:17:47.00,00:17:47.80,64020,64068,throw,8,bean:green,138,"['bean:green', 'pan']","[138, 1]"
35101,P29,P29_01,snap green beans,00:17:48.46,00:17:58.86,64107,64731,snap,31,bean:green,138,['bean:green'],[138]
35102,P29,P29_01,throw green beans in pan,00:17:58.96,00:18:00.09,64737,64805,throw,8,bean:green,138,"['bean:green', 'pan']","[138, 1]"
35103,P29,P29_01,stir mixture,00:18:14.00,00:18:22.83,65640,66169,stir,6,mixture,64,['mixture'],[64]
35104,P29,P29_01,snap green beans,00:18:14.53,00:18:15.74,65671,65744,snap,31,bean:green,138,['bean:green'],[138]
35105,P29,P29_01,snap the green beans,00:18:15.85,00:18:22.98,65751,66178,snap,31,bean:green,138,['bean:green'],[138]
35106,P29,P29_01,pick up lid,00:18:24.33,00:18:25.67,66259,66340,pick-up,0,lid,11,['lid'],[11]
35107,P29,P29_01,throw them in pan,00:18:25.39,00:18:26.85,66323,66411,throw,8,pan,1,['pan'],[1]
35108,P29,P29_01,put down lid,00:18:25.67,00:18:26.71,66340,66402,put-down,1,lid,11,['lid'],[11]
35109,P29,P29_01,pick up chopping board,00:18:26.81,00:18:28.55,66408,66513,pick-up,0,board:chopping,19,['board:chopping'],[19]
35110,P29,P29_01,snap green beans,00:18:26.95,00:18:31.66,66417,66699,snap,31,bean:green,138,['bean:green'],[138]
35111,P29,P29_01,stack green beans,00:18:31.76,00:18:36.09,66705,66965,stack,68,bean:green,138,['bean:green'],[138]
